日付,時間,年,月,日,時,分,秒,オーダーNo,ロット,生産数,不良数,不良[1],不良[2],不良[3],不良[4],不良[5],不良[6]
2023/05/28,07:05:25,2023,5,28,7,5,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:05:35,2023,5,28,7,5,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:05:45,2023,5,28,7,5,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:05:55,2023,5,28,7,5,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:06:05,2023,5,28,7,6,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:06:15,2023,5,28,7,6,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:06:25,2023,5,28,7,6,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:06:35,2023,5,28,7,6,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:06:45,2023,5,28,7,6,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:06:55,2023,5,28,7,6,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:07:05,2023,5,28,7,7,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:07:15,2023,5,28,7,7,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:07:25,2023,5,28,7,7,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:07:35,2023,5,28,7,7,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:07:45,2023,5,28,7,7,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:07:55,2023,5,28,7,7,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:08:05,2023,5,28,7,8,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:08:15,2023,5,28,7,8,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:08:25,2023,5,28,7,8,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:08:35,2023,5,28,7,8,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:08:45,2023,5,28,7,8,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:08:55,2023,5,28,7,8,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:09:05,2023,5,28,7,9,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:09:15,2023,5,28,7,9,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:09:25,2023,5,28,7,9,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:09:35,2023,5,28,7,9,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:09:45,2023,5,28,7,9,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:09:55,2023,5,28,7,9,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:10:05,2023,5,28,7,10,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:10:15,2023,5,28,7,10,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:10:25,2023,5,28,7,10,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:10:35,2023,5,28,7,10,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:10:45,2023,5,28,7,10,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:10:55,2023,5,28,7,10,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:11:05,2023,5,28,7,11,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:11:15,2023,5,28,7,11,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:11:25,2023,5,28,7,11,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:11:35,2023,5,28,7,11,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:11:45,2023,5,28,7,11,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:11:55,2023,5,28,7,11,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:12:05,2023,5,28,7,12,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:12:15,2023,5,28,7,12,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:12:25,2023,5,28,7,12,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:12:35,2023,5,28,7,12,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:12:45,2023,5,28,7,12,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:12:55,2023,5,28,7,12,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:13:05,2023,5,28,7,13,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:13:15,2023,5,28,7,13,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:13:25,2023,5,28,7,13,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:13:35,2023,5,28,7,13,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:13:45,2023,5,28,7,13,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:13:55,2023,5,28,7,13,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:14:05,2023,5,28,7,14,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:14:15,2023,5,28,7,14,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:14:25,2023,5,28,7,14,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:14:35,2023,5,28,7,14,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:14:45,2023,5,28,7,14,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:14:55,2023,5,28,7,14,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:15:05,2023,5,28,7,15,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:15:15,2023,5,28,7,15,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:15:25,2023,5,28,7,15,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:15:35,2023,5,28,7,15,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:15:45,2023,5,28,7,15,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:15:55,2023,5,28,7,15,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:16:05,2023,5,28,7,16,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:16:15,2023,5,28,7,16,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:16:25,2023,5,28,7,16,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:16:35,2023,5,28,7,16,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:16:45,2023,5,28,7,16,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:16:55,2023,5,28,7,16,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:17:05,2023,5,28,7,17,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:17:15,2023,5,28,7,17,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:17:25,2023,5,28,7,17,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:17:35,2023,5,28,7,17,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:17:45,2023,5,28,7,17,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:17:55,2023,5,28,7,17,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:18:05,2023,5,28,7,18,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:18:15,2023,5,28,7,18,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:18:25,2023,5,28,7,18,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:18:35,2023,5,28,7,18,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:18:45,2023,5,28,7,18,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:18:55,2023,5,28,7,18,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:19:05,2023,5,28,7,19,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:19:15,2023,5,28,7,19,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:19:25,2023,5,28,7,19,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:19:35,2023,5,28,7,19,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:19:45,2023,5,28,7,19,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:19:55,2023,5,28,7,19,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:20:05,2023,5,28,7,20,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:20:15,2023,5,28,7,20,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:20:25,2023,5,28,7,20,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:20:35,2023,5,28,7,20,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:20:45,2023,5,28,7,20,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:20:55,2023,5,28,7,20,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:21:05,2023,5,28,7,21,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:21:15,2023,5,28,7,21,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:21:25,2023,5,28,7,21,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:21:35,2023,5,28,7,21,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:21:45,2023,5,28,7,21,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:21:55,2023,5,28,7,21,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:22:05,2023,5,28,7,22,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:22:15,2023,5,28,7,22,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:22:25,2023,5,28,7,22,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:22:35,2023,5,28,7,22,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:22:45,2023,5,28,7,22,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:22:55,2023,5,28,7,22,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:23:05,2023,5,28,7,23,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:23:15,2023,5,28,7,23,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:23:25,2023,5,28,7,23,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:23:35,2023,5,28,7,23,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:23:45,2023,5,28,7,23,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:23:55,2023,5,28,7,23,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:24:05,2023,5,28,7,24,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:24:15,2023,5,28,7,24,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:24:25,2023,5,28,7,24,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:24:35,2023,5,28,7,24,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:24:45,2023,5,28,7,24,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:24:55,2023,5,28,7,24,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:25:05,2023,5,28,7,25,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:25:15,2023,5,28,7,25,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:25:25,2023,5,28,7,25,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:25:35,2023,5,28,7,25,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:25:45,2023,5,28,7,25,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:25:55,2023,5,28,7,25,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:26:05,2023,5,28,7,26,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:26:15,2023,5,28,7,26,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:26:25,2023,5,28,7,26,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:26:35,2023,5,28,7,26,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:26:45,2023,5,28,7,26,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:26:55,2023,5,28,7,26,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:27:05,2023,5,28,7,27,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:27:15,2023,5,28,7,27,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:27:25,2023,5,28,7,27,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:27:35,2023,5,28,7,27,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:27:45,2023,5,28,7,27,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:27:55,2023,5,28,7,27,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:28:05,2023,5,28,7,28,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:28:15,2023,5,28,7,28,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:28:25,2023,5,28,7,28,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:28:35,2023,5,28,7,28,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:28:45,2023,5,28,7,28,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:28:55,2023,5,28,7,28,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:29:05,2023,5,28,7,29,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:29:15,2023,5,28,7,29,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:29:25,2023,5,28,7,29,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:29:35,2023,5,28,7,29,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:29:45,2023,5,28,7,29,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:29:55,2023,5,28,7,29,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:30:05,2023,5,28,7,30,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:30:15,2023,5,28,7,30,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:30:25,2023,5,28,7,30,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:30:35,2023,5,28,7,30,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:30:45,2023,5,28,7,30,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:30:55,2023,5,28,7,30,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:31:05,2023,5,28,7,31,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:31:15,2023,5,28,7,31,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:31:25,2023,5,28,7,31,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:31:35,2023,5,28,7,31,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:31:45,2023,5,28,7,31,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:31:55,2023,5,28,7,31,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:32:05,2023,5,28,7,32,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:32:15,2023,5,28,7,32,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:32:25,2023,5,28,7,32,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:32:35,2023,5,28,7,32,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:32:45,2023,5,28,7,32,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:32:55,2023,5,28,7,32,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:33:05,2023,5,28,7,33,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:33:15,2023,5,28,7,33,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:33:25,2023,5,28,7,33,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:33:35,2023,5,28,7,33,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:33:45,2023,5,28,7,33,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:33:55,2023,5,28,7,33,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:34:05,2023,5,28,7,34,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:34:15,2023,5,28,7,34,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:34:25,2023,5,28,7,34,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:34:35,2023,5,28,7,34,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:34:45,2023,5,28,7,34,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:34:55,2023,5,28,7,34,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:35:05,2023,5,28,7,35,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:35:15,2023,5,28,7,35,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:35:25,2023,5,28,7,35,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:35:35,2023,5,28,7,35,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:35:45,2023,5,28,7,35,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:35:55,2023,5,28,7,35,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:36:05,2023,5,28,7,36,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:36:15,2023,5,28,7,36,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:36:25,2023,5,28,7,36,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:36:35,2023,5,28,7,36,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:36:45,2023,5,28,7,36,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:36:55,2023,5,28,7,36,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:37:05,2023,5,28,7,37,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:37:15,2023,5,28,7,37,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:37:25,2023,5,28,7,37,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:37:35,2023,5,28,7,37,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:37:45,2023,5,28,7,37,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:37:55,2023,5,28,7,37,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:38:05,2023,5,28,7,38,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:38:15,2023,5,28,7,38,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:38:25,2023,5,28,7,38,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:38:35,2023,5,28,7,38,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:38:45,2023,5,28,7,38,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:38:55,2023,5,28,7,38,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:39:05,2023,5,28,7,39,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:39:15,2023,5,28,7,39,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:39:25,2023,5,28,7,39,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:39:35,2023,5,28,7,39,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:39:45,2023,5,28,7,39,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:39:55,2023,5,28,7,39,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:40:05,2023,5,28,7,40,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:40:15,2023,5,28,7,40,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:40:25,2023,5,28,7,40,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:40:35,2023,5,28,7,40,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:40:45,2023,5,28,7,40,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:40:55,2023,5,28,7,40,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:41:05,2023,5,28,7,41,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:41:15,2023,5,28,7,41,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:41:25,2023,5,28,7,41,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:41:35,2023,5,28,7,41,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:41:45,2023,5,28,7,41,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:41:55,2023,5,28,7,41,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:42:05,2023,5,28,7,42,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:42:15,2023,5,28,7,42,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:42:25,2023,5,28,7,42,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:42:35,2023,5,28,7,42,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:42:45,2023,5,28,7,42,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:42:55,2023,5,28,7,42,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:43:05,2023,5,28,7,43,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:43:15,2023,5,28,7,43,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:43:25,2023,5,28,7,43,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:43:35,2023,5,28,7,43,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:43:45,2023,5,28,7,43,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:43:55,2023,5,28,7,43,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:44:05,2023,5,28,7,44,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:44:15,2023,5,28,7,44,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:44:25,2023,5,28,7,44,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:44:35,2023,5,28,7,44,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:44:45,2023,5,28,7,44,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:44:55,2023,5,28,7,44,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:45:05,2023,5,28,7,45,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:45:15,2023,5,28,7,45,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:45:25,2023,5,28,7,45,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:45:35,2023,5,28,7,45,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:45:45,2023,5,28,7,45,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:45:55,2023,5,28,7,45,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:46:05,2023,5,28,7,46,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:46:15,2023,5,28,7,46,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:46:25,2023,5,28,7,46,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:46:35,2023,5,28,7,46,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:46:45,2023,5,28,7,46,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:46:55,2023,5,28,7,46,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:47:05,2023,5,28,7,47,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:47:15,2023,5,28,7,47,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:47:25,2023,5,28,7,47,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:47:35,2023,5,28,7,47,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:47:45,2023,5,28,7,47,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:47:55,2023,5,28,7,47,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:48:05,2023,5,28,7,48,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:48:15,2023,5,28,7,48,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:48:25,2023,5,28,7,48,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:48:35,2023,5,28,7,48,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:48:45,2023,5,28,7,48,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:48:55,2023,5,28,7,48,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:49:05,2023,5,28,7,49,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:49:15,2023,5,28,7,49,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:49:25,2023,5,28,7,49,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:49:35,2023,5,28,7,49,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:49:45,2023,5,28,7,49,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:49:55,2023,5,28,7,49,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:50:05,2023,5,28,7,50,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:50:15,2023,5,28,7,50,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:50:25,2023,5,28,7,50,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:50:35,2023,5,28,7,50,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,07:50:45,2023,5,28,7,50,43,650,0,3950,0,0,0,0,1025638400,15650,0
